locusId	sysName	type	scaffoldId	strand	old_name	desc	GC	nTA	name	begin	end
16215	b2108	1	7023	-	yehA	predicted fimbrial-like adhesin protein (NCBI)	0.3874	67	yehA	2187380	2188414
16216	b2109	1	7023	-	yehB	predicted outer membrane protein (NCBI)	0.4551	123	yehB	2188430	2190910
16217	b2110	1	7023	-	yehC	predicted periplasmic pilin chaperone (NCBI)	0.3931	35	yehC	2190926	2191645
16218	b2111	1	7023	-	yehD	predicted fimbrial-like adhesin protein (NCBI)	0.4052	42	yehD	2191680	2192222
16219	b2112	1	7023	-	yehE	hypothetical protein (NCBI)	0.4397	12	yehE	2192515	2192796
16220	b2113	1	7023	-	mrp	putative ATPase (VIMSS)	0.5396	33	mrp	2193059	2194168
16221	b2114	1	7023	+	metG	methionyl-tRNA synthetase (NCBI)	0.5305	53	metG	2194300	2196333
1936690	b4499	7	7023	+	yehH	NA	0.5029	146	yehH	2197410	2200269
16225	b2118	1	7023	+	yehI	hypothetical protein (NCBI)	0.5078	124	yehI	2200279	2203911
1936691	b4541	1	7023	+	yehK	hypothetical protein (NCBI)	0.3868	17	yehK	2203972	2204289
16227	b2119	1	7023	+	yehL	orf, hypothetical protein (VIMSS)	0.5436	38	yehL	2204596	2205684
16228	b2120	1	7023	+	yehM	hypothetical protein (NCBI)	0.557	75	yehM	2205695	2207974
16229	b2121	1	7023	+	yehP	hypothetical protein (NCBI)	0.5435	29	yehP	2207967	2209103
16230	b2122	7	7023	+	yehQ	orf, hypothetical protein (VIMSS)	0.5427	59	yehQ	2209100	2210944
16231	b2123	1	7023	+	yehR	orf, hypothetical protein (VIMSS)	0.4242	17	yehR	2211225	2211686
16232	b2124	1	7023	-	yehS	hypothetical protein (NCBI)	0.4904	14	yehS	2211726	2212196
16233	b2125	1	7023	-	yehT	orf, hypothetical protein (VIMSS)	0.4931	24	btsR	2212243	2212962
16234	b2126	1	7023	-	yehU	predicted sensory kinase in two-component system with YehT (NCBI)	0.5059	51	btsS	2212959	2214644
16235	b2127	1	7023	+	mlrA	DNA-binding transcriptional regulator (NCBI)	0.5287	19	mlrA	2214866	2215597
1936696	b4542	1	7023	+	yohO	hypothetical protein (NCBI)	0.4907	6	yohO	2215657	2215764
16236	b2128	1	7023	-	yehW	predicted transporter subunit: membrane component of ABC superfamily (NCBI)	0.5751	16	yehW	2215745	2216476
16237	b2129	1	7023	-	yehX	predicted transporter subunit: ATP-binding component of ABC superfamily (NCBI)	0.5512	23	yehX	2216481	2217407
16238	b2130	1	7023	-	yehY	predicted transporter subunit: membrane component of ABC superfamily (NCBI)	0.5743	24	yehY	2217400	2218557
16239	b2131	1	7023	-	yehZ	predicted transporter subunit: periplasmic-binding component of ABC superfamily (NCBI)	0.5403	29	osmF	2218564	2219481
16240	b2132	1	7023	-	bglX	beta-D-glucoside glucohydrolase, periplasmic (NCBI)	0.5422	65	bglX	2219692	2221989
16241	b2133	1	7023	+	dld	D-lactate dehydrogenase, FAD-binding, NADH independent (NCBI)	0.5221	58	dld	2222185	2223900
16242	b2134	1	7023	-	pbpG	penicillin-binding protein 7 (VIMSS)	0.507	42	pbpG	2223938	2224870
16243	b2135	1	7023	-	yohC	orf, hypothetical protein (VIMSS)	0.5357	20	yohC	2225044	2225631
16244	b2136	1	7023	+	yohD	orf, hypothetical protein (VIMSS)	0.544	15	yohD	2225801	2226379
16245	b2137	1	7023	-	yohF	predicted oxidoreductase with NAD(P)-binding Rossmann-fold domain (NCBI)	0.5512	19	yohF	2226509	2227270
16248	b2139	7	7023	-	mdtQ	orf, hypothetical protein (VIMSS)	0.5515	47	mdtQ	2227323	2228758
7497358	b4679	1	7023	+	yohP	expressed protein (RefSeq)	0.3452	7	yohP	2228982	2229065
16249	b2140	1	7023	-	dusC	tRNA-dihydrouridine synthase C (NCBI)	0.5422	28	dusC	2229438	2230385
16250	b2141	1	7023	+	yohJ	hypothetical protein (NCBI)	0.49370000000000003	14	yohJ	2230624	2231022
16251	b2142	1	7023	+	yohK	predicted inner membrane protein (NCBI)	0.5345	27	yohK	2231019	2231714
16252	b2143	1	7023	+	cdd	cytidine deaminase (NCBI)	0.5469	22	cdd	2231844	2232728
16253	b2144	1	7023	+	sanA	hypothetical protein (NCBI)	0.4778	47	sanA	2232878	2233597
16254	b2145	1	7023	+	yeiS	predicted inner membrane protein (NCBI)	0.4292	11	yeiS	2233600	2233839
16255	b2146	1	7023	+	yeiT	predicted oxidoreductase (NCBI)	0.5149	45	preT	2234033	2235271
16256	b2147	1	7023	+	yeiA	putative oxidoreductase (VIMSS)	0.5105	44	preA	2235265	2236500
16257	b2148	1	7023	-	mglC	beta-methylgalactoside transporter inner membrane component (NCBI)	0.5025	37	mglC	2236743	2237753
16258	b2149	1	7023	-	mglA	fused methyl-galactoside transporter subunits of ABC superfamily: ATP-binding components (NCBI)	0.4536	67	mglA	2237769	2239289
16259	b2150	1	7023	-	mglB	methyl-galactoside transporter subunit (NCBI)	0.5105	27	mglB	2239350	2240348
16260	b2151	1	7023	-	galS	DNA-binding transcriptional repressor (NCBI)	0.5245	38	galS	2240628	2241668
16261	b2152	1	7023	-	yeiB	conserved inner membrane protein (NCBI)	0.544	37	yeiB	2241810	2242967
16262	b2153	1	7023	-	folE	GTP cyclohydrolase I (NCBI)	0.5127	15	folE	2242984	2243652
16263	b2154	1	7023	+	yeiG	predicted esterase (NCBI)	0.5448	27	yeiG	2243910	2244746
16264	b2155	1	7023	-	cirA	ferric iron-catecholate outer membrane transporter (NCBI)	0.5276	69	cirA	2244778	2246769
16265	b2156	1	7023	-	lysP	lysine transporter (NCBI)	0.5347	51	lysP	2247063	2248532
16266	b2157	1	7023	-	yeiE	predicted DNA-binding transcriptional regulator (NCBI)	0.5374	23	yeiE	2248737	2249618
16267	b2158	1	7023	+	yeiH	conserved inner membrane protein (NCBI)	0.5305	33	yeiH	2249717	2250766
16268	b2159	1	7023	+	nfo	endonuclease IV (NCBI)	0.5245	23	nfo	2250840	2251697
16269	b2160	1	7023	+	yeiI	predicted kinase (NCBI)	0.5179	36	yeiI	2251700	2252788
16270	b2161	1	7023	-	yeiJ	predicted nucleoside transporter (NCBI)	0.5044	42	nupX	2252895	2254145
16271	b2162	1	7023	-	rihB	ribonucleoside hydrolase 2 (NCBI)	0.5202	31	rihB	2254245	2255186
16272	b2163	1	7023	+	yeiL	putative transcriptional regulator (VIMSS)	0.45	38	yeiL	2255355	2256014
16273	b2164	1	7023	-	yeiM	predicted nucleoside transporter (NCBI)	0.5108	39	psuT	2256085	2257335
16274	b2165	1	7023	-	yeiN	hypothetical protein (NCBI)	0.4973	31	psuG	2257429	2258367
16275	b2166	1	7023	-	yeiC	predicted kinase (NCBI)	0.4703	40	psuK	2258355	2259296
16276	b2167	1	7023	-	fruA	fused fructose-specific PTS enzymes: IIBcomponent/IIC components (NCBI)	0.5573	43	fruA	2259719	2261410
16277	b2168	1	7023	-	fruK	1-phosphofructokinase (NCBI)	0.5346	23	fruK	2261427	2262365
16278	b2169	1	7023	-	fruB	fused fructose-specific PTS enzymes: IIA component/HPr component (NCBI)	0.5553	28	fruB	2262365	2263495
16279	b2170	1	7023	+	setB	lactose/glucose efflux system (NCBI)	0.5305	36	setB	2263863	2265044
1936704	b4502	1	7023	-	yeiW	hypothetical protein (NCBI)	0.5569	7	yeiW	2265041	2265295
16280	b2171	1	7023	+	yeiP	putative elongation factor (VIMSS)	0.4991	22	yeiP	2265450	2266022
16281	b2172	1	7023	+	yeiQ	predicted dehydrogenase, NAD-dependent (NCBI)	0.5201	41	yeiQ	2266245	2267711
16282	b2173	1	7023	+	yeiR	predicted enzyme (NCBI)	0.5451	24	yeiR	2267829	2268815
16283	b2174	1	7023	+	b2174	orf, hypothetical protein (VIMSS)	0.4412	26	lpxT	2268854	2269567
16284	b2175	1	7023	+	spr	predicted peptidase, outer membrane lipoprotein (NCBI)	0.4674	26	mepS	2269979	2270545
16285	b2176	1	7023	+	rtn	hypothetical protein (NCBI)	0.5055	58	pdeN	2270726	2272282
16286	b2177	1	7023	+	yejA	orf, hypothetical protein (VIMSS)	0.5118	74	yejA	2272364	2274178
16287	b2178	1	7023	+	yejB	predicted oligopeptide transporter subunit (NCBI)	0.5123	35	yejB	2274179	2275273
16288	b2179	1	7023	+	yejE	predicted oligopeptide transporter subunit (NCBI)	0.5273	40	yejE	2275273	2276298
16289	b2180	1	7023	+	yejF	fused predicted oligopeptide transporter subunits of ABC superfamilly: ATP-binding components (NCBI)	0.5138	48	yejF	2276300	2277889
16290	b2181	1	7023	-	yejG	hypothetical protein (NCBI)	0.487	9	yejG	2277893	2278237
16291	b2182	1	7023	-	bcr	bicyclomycin/multidrug efflux system (NCBI)	0.5332	37	bcr	2278570	2279760
16292	b2183	1	7023	-	rsuA	16S rRNA pseudouridylate 516 synthase (NCBI)	0.5287	22	rsuA	2279788	2280483
16293	b2184	1	7023	+	yejH	predicted ATP-dependet helicase (NCBI)	0.5315	54	radD	2280632	2282392
16294	b2185	1	7023	+	rplY	50S ribosomal protein L25 (NCBI)	0.5053	10	rplY	2282517	2282801
16295	b2186	1	7023	-	yejK	nucleoid-associated protein NdpA (NCBI)	0.5228	35	yejK	2282940	2283947
16296	b2187	1	7023	+	yejL	hypothetical protein (NCBI)	0.5044	7	yejL	2284129	2284356
16297	b2188	1	7023	+	yejM	predicted hydrolase, inner membrane (NCBI)	0.5207	59	lapC	2284376	2286136
1936708	b2189	5	7023	+	proL	tRNA-Pro (NCBI)	0.6623	1	proL	2286211	2286287
16298	b2190	7	7023	-	yejO	predicted autotransporter outer membrane protein (RefSeq)	0.4832	117	yejO	NA	NA
16300	b2192	1	7023	-	insH-8	IS5 transposase and trans-activator (NCBI)	0.5467	13	insH8	2289065	2290045
16301	b2193	1	7023	+	narP	DNA-binding response regulator in two-component regulatory system with NarQ or NarX (NCBI)	0.5247	23	narP	2290500	2291147
16302	b2194	1	7023	-	ccmH	heme lyase, CcmH subunit (NCBI)	0.5404	36	ccmH	2291358	2292410
16303	b2195	1	7023	-	ccmG	periplasmic thioredoxin of cytochrome c-type biogenesis (NCBI)	0.5448	13	ccmG	2292407	2292964
16304	b2196	1	7023	-	ccmF	heme lyase, CcmF subunit (NCBI)	0.571	53	ccmF	2292961	2294904
16305	b2197	1	7023	-	ccmE	periplasmic heme chaperone (NCBI)	0.5354	13	ccmE	2294901	2295380
16306	b2198	1	7023	-	ccmD	cytochrome c biogenesis protein (NCBI)	0.5714	3	ccmD	2295377	2295586
16307	b2199	1	7023	-	ccmC	heme exporter subunit (NCBI)	0.5528	17	ccmC	2295583	2296320
16308	b2200	1	7023	-	ccmB	heme exporter subunit (NCBI)	0.5596	20	ccmB	2296362	2297024
16309	b2201	1	7023	-	ccmA	ATP binding protein of heme exporter A (VIMSS)	0.5593	19	ccmA	2297021	2297644
16310	b2202	1	7023	-	napC	nitrate reductase, cytochrome c-type, periplasmic (NCBI)	0.5158	18	napC	2297657	2298259
16311	b2203	1	7023	-	napB	cytochrome c-type protein (VIMSS)	0.5556	16	napB	2298269	2298718
16312	b2204	1	7023	-	napH	quinol dehydrogenase membrane component (NCBI)	0.559	22	napH	2298715	2299578
16313	b2205	1	7023	-	napG	quinol dehydrogenase periplasmic component (NCBI)	0.5905	14	napG	2299565	2300260
16314	b2206	1	7023	-	napA	nitrate reductase, periplasmic, large subunit (NCBI)	0.5613	72	napA	2300267	2302753
16315	b2207	1	7023	-	napD	assembly protein for periplasmic nitrate reductase (NCBI)	0.5455	3	napD	2302750	2303013
16316	b2208	1	7023	-	napF	ferredoxin-type protein, predicted role in electron transfer to periplasmic nitrate reductase (NapA) (NCBI)	0.5535	15	napF	2303003	2303497
3446192	b4604	1	7023	+	yojO	hypothetical protein (RefSeq)	0.4	10	yojO	2303606	2303770
16317	b2209	1	7023	+	eco	ecotin precursor (NCBI)	0.4949	15	eco	2303905	2304393
16318	b2210	1	7023	-	mqo	malate:quinone oxidoreductase (NCBI)	0.5404	45	mqo	2305108	2306754
16319	b2211	1	7023	-	yojI	fused predicted multidrug transport subunits of ABC superfamily: membrane component/ATP-binding component (NCBI)	0.5341	46	yojI	2306972	2308615
16320	b2212	1	7023	-	alkB	oxidative demethylase of N1-methyladenine or N3-methylcytosine DNA lesions (NCBI)	0.5269	19	alkB	2308691	2309341
16321	b2213	1	7023	-	ada	fused DNA-binding transcriptional dual regulator/O6-methylguanine-DNA methyltransferase (NCBI)	0.569	25	ada	2309341	2310405
16322	b2214	1	7023	-	yojL	predicted thiamine biosynthesis lipoprotein (NCBI)	0.5341	31	ftp	2310479	2311534
16323	b2215	1	7023	-	ompC	outer membrane porin protein C (NCBI)	0.5063	47	ompC	2311646	2312749
1936711	b4439	6	7023	+	micF	regulatory sRNA (NCBI)	0.3548	6	micF	2313084	2313176
16324	b2216	1	7023	+	rcsD	phosphotransfer intermediate protein in two-component regulatory system with RcsBC (NCBI)	0.4938	89	rcsD	2313488	2316160
16325	b2217	1	7023	+	rcsB	DNA-binding response regulator in two-component regulatory system with RcsC and YojN (NCBI)	0.4777	17	rcsB	2316177	2316827
16326	b2218	1	7023	-	rcsC	hybrid sensory kinase in two-component regulatory system with RcsB and YojN (RefSeq)	0.5091	97	rcsC	2317027	2319876
16327	b2219	1	7023	+	atoS	sensory histidine kinase in two-component regulatory system with AtoC (NCBI)	0.4855	75	atoS	2320043	2321869
16328	b2220	1	7023	+	atoC	fused response regulator of ato operon, in two-component system with AtoS: response regulator/sigma54 interaction protein (NCBI)	0.4899	43	atoC	2321866	2323251
16329	b2221	1	7023	+	atoD	acetyl-CoA:acetoacetyl-CoA transferase, alpha subunit (NCBI)	0.5385	18	atoD	2323447	2324109
16330	b2222	1	7023	+	atoA	acetyl-CoA:acetoacetyl-CoA transferase, beta subunit (NCBI)	0.5361	18	atoA	2324109	2324759
16331	b2223	1	7023	+	atoE	short chain fatty acid transporter (NCBI)	0.5306	36	atoE	2324756	2326078
16332	b2224	1	7023	+	atoB	acetyl-CoA acetyltransferase (NCBI)	0.53	39	atoB	2326109	2327293
16333	b2225	1	7023	-	yfaP	hypothetical protein (NCBI)	0.5251	24	yfaP	2327367	2328143
16334	b2226	1	7023	-	yfaQ	hypothetical protein (NCBI)	0.5461	58	yfaQ	2328148	2329797
1936712	b4500	7	7023	-	yfaS	NA	0.5372	161	yfaS	2329798	2334402
16336	b2229	1	7023	-	b2229	orf, hypothetical protein (VIMSS)	0.5144	19	yfaT	2334336	2334959
16337	b2230	1	7023	-	yfaA	orf, hypothetical protein (VIMSS)	0.5115	55	yfaA	2334956	2336644
16338	b2231	1	7023	-	gyrA	DNA gyrase subunit A (NCBI)	0.54	71	gyrA	2336793	2339420
16339	b2232	1	7023	+	ubiG	3-demethylubiquinone-9 3-methyltransferase (NCBI)	0.5422	16	ubiG	2339567	2340289
16340	b2233	1	7023	-	yfaL	adhesin (NCBI)	0.5137	164	yfaL	2340417	2344169
16341	b2234	1	7023	+	nrdA	ribonucleotide-diphosphate reductase alpha subunit (NCBI)	0.5367	83	nrdA	2344865	2347150
16342	b2235	1	7023	+	nrdB	ribonucleotide-diphosphate reductase beta subunit (NCBI)	0.5057	36	nrdB	2347384	2348514
16343	b2236	1	7023	+	yfaE	predicted 2Fe-2S cluster-containing protein (NCBI)	0.5608	4	yfaE	2348514	2348768
16344	b2237	1	7023	-	inaA	hypothetical protein (NCBI)	0.4946	24	inaA	2348822	2349472
16345	b2238	7	7023	+	yfaH	hypothetical protein (RefSeq)	0.4115	10	yfaH	2349687	2349893
16346	b2239	1	7023	-	glpQ	periplasmic glycerophosphodiester phosphodiesterase (NCBI)	0.4559	47	glpQ	2349935	2351011
16347	b2240	1	7023	-	glpT	sn-glycerol-3-phosphate transporter (NCBI)	0.5261	45	glpT	2351016	2352374
16348	b2241	1	7023	+	glpA	sn-glycerol-3-phosphate dehydrogenase (anaerobic), large subunit, FAD/NAD(P)-binding (NCBI)	0.5734	46	glpA	2352647	2354275
16349	b2242	1	7023	+	glpB	anaerobic glycerol-3-phosphate dehydrogenase subunit B (NCBI)	0.5587	30	glpB	2354265	2355524
16350	b2243	1	7023	+	glpC	sn-glycerol-3-phosphate dehydrogenase (anaerobic), small subunit (NCBI)	0.5399	44	glpC	2355521	2356711
16351	b2244	1	7023	+	yfaD	hypothetical protein (NCBI)	0.4833	37	rpnE	2356904	2357803
1936717	b4543	1	7023	+	ypaA	predicted protein (NCBI)	0.5054	4	ypaA	2357816	2358001
16352	b2245	1	7023	-	yfaU	predicted 2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase (NCBI)	0.5361	25	yfaU	2358042	2358845
16353	b2246	1	7023	-	b2246	putative transport protein (VIMSS)	0.5271	39	yfaV	2358863	2360152
16354	b2247	1	7023	-	yfaW	predicted enolase (RefSeq)	0.5216	30	rhmD	2360209	2361414
16355	b2248	1	7023	-	yfaX	predicted DNA-binding transcriptional regulator (NCBI)	0.5096	29	yfaX	2361429	2362211
16356	b2249	1	7023	-	yfaY	competence damage-inducible protein A (NCBI)	0.542	29	yfaY	2362431	2363633
16357	b2250	1	7023	-	b2250	orf, hypothetical protein (VIMSS)	0.5322	23	yfaZ	2363733	2364275
16358	b2251	1	7023	+	yfaO	predicted NUDIX hydrolase (NCBI)	0.4765	12	nudI	2364554	2364979
16359	b2252	1	7023	-	ais	hypothetical protein (NCBI)	0.4328	33	ais	2365018	2365620
16360	b2253	1	7023	+	arnB	uridine 5'-(beta-1-threo-pentapyranosyl-4-ulose diphosphate) aminotransferase, PLP-dependent (RefSeq)	0.5132	45	arnB	2365910	2367067
16361	b2254	1	7023	+	yfbF	undecaprenyl phosphate-L-Ara4FN transferase (NCBI)	0.4985	42	arnC	2367071	2368039
16362	b2255	1	7023	+	yfbG	hypothetical protein (NCBI)	0.5113	69	arnA	2368039	2370021
16363	b2256	1	7023	+	yfbH	hypothetical protein (NCBI)	0.5286	26	arnD	2370018	2370908
16364	b2257	1	7023	+	arnT	4-amino-4-deoxy-L-arabinose transferase (NCBI)	0.51	62	arnT	2370908	2372560
1936721	b4544	1	7023	+	yfbW	hypothetical protein (NCBI)	0.5357	10	arnE	2372557	2372892
16365	b2258	1	7023	+	b2258	putative transport/receptor protein (VIMSS)	0.4858	20	arnF	2372892	2373278
16366	b2259	1	7023	-	pmrD	polymyxin resistance protein B (VIMSS)	0.4682	12	pmrD	2373272	2373538
16367	b2260	1	7023	-	menE	O-succinylbenzoic acid--CoA ligase (NCBI)	0.5605	35	menE	2373648	2375003
16368	b2261	1	7023	-	menC	O-succinylbenzoate synthase (NCBI)	0.5898	19	menC	2375000	2375962
16369	b2262	1	7023	-	menB	naphthoate synthase (NCBI)	0.5559	17	menB	2375962	2376819
16370	b2263	1	7023	-	yfbB	predicted peptidase (NCBI)	0.5613	19	menH	2376834	2377592
16371	b2264	1	7023	-	menD	2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase (NCBI)	0.5811	28	menD	2377589	2379259
16372	b2265	1	7023	-	menF	isochorismate hydroxymutase 2, menaquinone biosynthesis (VIMSS)	0.534	37	menF	2379348	2380643
16373	b2266	1	7023	-	elaB	hypothetical protein (NCBI)	0.5196	8	elaB	2380722	2381027
16374	b2267	1	7023	-	elaA	predicted acyltransferase with acyl-CoA N-acyltransferase domain (NCBI)	0.4784	17	elaA	2381082	2381543
16375	b2268	1	7023	+	elaC	orf, hypothetical protein (VIMSS)	0.5076	37	rbn	2381608	2382525
16376	b2269	1	7023	+	elaD	predicted enzyme (NCBI)	0.354	76	elaD	2382713	2383924
16377	b2270	1	7023	-	yfbK	hypothetical protein (NCBI)	0.4722	73	yfbK	2383995	2385722
16378	b2271	1	7023	+	yfbL	putative aminopeptidase (VIMSS)	0.4506	51	yfbL	2385860	2386831
16379	b2272	1	7023	+	yfbM	hypothetical protein (NCBI)	0.4563	17	yfbM	2386934	2387437
16380	b2273	1	7023	-	yfbN	hypothetical protein (NCBI)	0.3905	36	yfbN	2387710	2388426
16381	b2274	1	7023	+	yfbO	predicted protein (RefSeq)	0.4019	21	yfbO	2388635	2389057
16382	b2275	1	7023	+	yfbP	TPR-like repeats-containing protein (NCBI)	0.4346	35	yfbP	2389116	2389964
16383	b2276	1	7023	-	nuoN	NADH:ubiquinone oxidoreductase, membrane subunit N (RefSeq)	0.572	42	nuoN	2390048	2391505
16384	b2277	1	7023	-	nuoM	NADH dehydrogenase subunit M (NCBI)	0.5471	41	nuoM	2391512	2393041
16385	b2278	1	7023	-	nuoL	NADH dehydrogenase subunit L (NCBI)	0.5717	42	nuoL	2393205	2395046
16386	b2279	1	7023	-	nuoK	NADH dehydrogenase subunit K (NCBI)	0.5479	8	nuoK	2395043	2395345
16387	b2280	1	7023	-	nuoJ	NADH dehydrogenase subunit J (NCBI)	0.5387	18	nuoJ	2395342	2395896
16388	b2281	1	7023	-	nuoI	NADH dehydrogenase subunit I (NCBI)	0.5433	18	nuoI	2395908	2396450
16389	b2282	1	7023	-	nuoH	NADH dehydrogenase subunit H (NCBI)	0.5419	20	nuoH	2396465	2397442
16390	b2283	1	7023	-	nuoG	NADH:ubiquinone oxidoreductase, chain G (RefSeq)	0.564	74	nuoG	2397439	2400165
16391	b2284	1	7023	-	nuoF	NADH:ubiquinone oxidoreductase, chain F (NCBI)	0.562	33	nuoF	2400218	2401555
16392	b2285	1	7023	-	nuoE	NADH dehydrogenase subunit E (NCBI)	0.5529	9	nuoE	2401552	2402052
16393	b2286	1	7023	-	nuoC	NADH:ubiquinone oxidoreductase, chain C,D (RefSeq)	0.5589	44	nuoC	2402055	2403845
16394	b2287	1	7023	-	nuoB	NADH dehydrogenase subunit B (NCBI)	0.5173	25	nuoB	2403951	2404613
16395	b2288	1	7023	-	nuoA	NADH dehydrogenase I chain A (VIMSS)	0.5338	15	nuoA	2404629	2405072
16396	b2289	1	7023	-	lrhA	DNA-binding transcriptional repressor of flagellar, motility and chemotaxis genes (NCBI)	0.4973	41	lrhA	2405703	2406641
16397	b2290	1	7023	+	yfbQ	aspartate aminotransferase (NCBI)	0.5049	43	alaA	2407561	2408778
16398	b2291	1	7023	+	yfbR	hypothetical protein (NCBI)	0.4933	18	yfbR	2408862	2409461
16399	b2292	1	7023	-	yfbS	predicted transporter (NCBI)	0.5226	63	yfbS	2409520	2411352
16400	b2293	1	7023	-	yfbT	putative phosphatase (VIMSS)	0.5653	18	hxpA	2411439	2412089
16401	b2294	1	7023	-	b2294	orf, hypothetical protein (VIMSS)	0.4768	18	yfbU	2412100	2412594
16402	b2295	1	7023	-	yfbV	hypothetical protein (NCBI)	0.5088	15	yfbV	2412677	2413132
16403	b2296	1	7023	+	ackA	acetate kinase (NCBI)	0.522	38	ackA	2413470	2414672
16404	b2297	1	7023	+	pta	phosphate acetyltransferase (NCBI)	0.5552	51	pta	2414747	2416891
16405	b2298	1	7023	+	yfcC	putative S-transferase (VIMSS)	0.5207	46	yfcC	2417081	2418601
16406	b2299	1	7023	-	yfcD	predicted NUDIX hydrolase (NCBI)	0.5322	9	yfcD	2418634	2419176
16407	b2300	1	7023	-	yfcE	orf, hypothetical protein (VIMSS)	0.5189	18	yfcE	2419234	2419788
16408	b2301	1	7023	-	yfcF	predicted enzyme (NCBI)	0.5163	18	yfcF	2419841	2420485
16409	b2302	1	7023	+	yfcG	predicted glutathione S-transferase (NCBI)	0.5139	19	yfcG	2420621	2421268
16410	b2303	1	7023	+	folX	D-erythro-7,8-dihydroneopterin triphosphate 2'-epimerase and dihydroneopterin aldolase (NCBI)	0.449	20	folX	2421325	2421687
16411	b2304	1	7023	+	yfcH	conserved protein with NAD(P)-binding Rossmann-fold domain (NCBI)	0.5492	31	yfcH	2421708	2422601
16412	b2305	1	7023	-	yfcI	hypothetical protein (NCBI)	0.4557	40	rpnB	2422649	2423539
16413	b2306	1	7023	-	hisP	histidine/lysine/arginine/ornithine transporter subunit (NCBI)	0.5194	20	hisP	2423736	2424509
16414	b2307	1	7023	-	hisM	histidine/lysine/arginine/ornithine transporter subunit (NCBI)	0.4965	37	hisM	2424517	2425233
16415	b2308	1	7023	-	hisQ	histidine/lysine/arginine/ornithine transporter subunit (NCBI)	0.5255	25	hisQ	2425230	2425916
16416	b2309	1	7023	-	hisJ	histidine/lysine/arginine/ornithine transporter subunit (NCBI)	0.4879	23	hisJ	2426006	2426788
16417	b2310	1	7023	-	argT	lysine/arginine/ornithine transporter subunit (NCBI)	0.5019	28	argT	2427009	2427791
16418	b2311	1	7023	-	ubiX	3-octaprenyl-4-hydroxybenzoate carboxy-lyase (NCBI)	0.5316	17	ubiX	2428057	2428626
16419	b2312	1	7023	-	purF	amidophosphoribosyltransferase (NCBI)	0.529	48	purF	2428721	2430238
16420	b2313	1	7023	-	cvpA	membrane protein required for colicin V production (NCBI)	0.4908	13	cvpA	2430275	2430763
16421	b2314	1	7023	-	dedD	putative lipoprotein (VIMSS)	0.5701	18	dedD	2431022	2431684
16422	b2315	1	7023	-	folC	bifunctional folylpolyglutamate synthase/ dihydrofolate synthase (NCBI)	0.5603	36	folC	2431674	2432942
16423	b2316	1	7023	-	accD	acetyl-CoA carboxylase subunit beta (NCBI)	0.5541	17	accD	2433012	2433926
16424	b2317	1	7023	-	dedA	conserved inner membrane protein (NCBI)	0.4894	23	dedA	2434082	2434741
16425	b2318	1	7023	-	truA	tRNA pseudouridine synthase A (NCBI)	0.5535	26	truA	2434824	2435636
